created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Nov 15 08:31:41 +0000 2023;1724706724861592047;"Anies Baswedan dan Cak Imin paling banyak menyematkan kata adil dan bentuk turunannya seperti keadilan atau berkeadilan bagi seluruh rakyat negara Indonesia. #AMINIndonesia Nomer One";0;0;0;0;in;882190957289947136;1724706724861592047;vairrys;https://twitter.com/vairrys/status/1724706724861592047
Wed Nov 15 08:31:13 +0000 2023;1724706607387517266;"Kata adil digunakan sebagai judul visi misi pasangan Anies dan Cak Imin yakni Indonesia Adil Makmur untuk Semua Rakyat indonesia. Mantap Abis😍 #AMINIndonesia Nomor One https://t.co/ZW7QG6u9gk";0;0;0;0;in;882190957289947136;1724706607387517266;vairrys;https://twitter.com/vairrys/status/1724706607387517266
Wed Nov 15 08:31:12 +0000 2023;1724706603969270222;"Anies dan Cak Imin membayangkan Indonesia yang makmur, dalam setiap warganya hidup dalam lingkungan yang bersih, bebas polusi, dan terlindungi dari bencana ekologis. #AMINIndonesia Nomor One https://t.co/hV0Ean6tSs";0;0;0;0;in;1686060505792905216;1724706603969270222;sengyoucn;https://twitter.com/sengyoucn/status/1724706603969270222
Wed Nov 15 08:30:42 +0000 2023;1724706477351616752;"Dokumen visi misi Anies dan Cak Imin setebal 143 halaman menyematkan kata adil sebanyak 232 kali. #AMINIndonesia Nomor One";0;0;0;0;in;882190957289947136;1724706477351616752;vairrys;https://twitter.com/vairrys/status/1724706477351616752
Wed Nov 15 08:30:22 +0000 2023;1724706393142505853;"Visi-misi Anies dan Cak Imin untuk Indonesia paling banyak menyebut kata adil ketimbang bakal pasangan capres-cawapres lainnya. Bener banget😍 #AMINIndonesia Nomor One";0;0;0;0;in;882190957289947136;1724706393142505853;vairrys;https://twitter.com/vairrys/status/1724706393142505853
Wed Nov 15 08:30:04 +0000 2023;1724706317808382083;"Bagi Anies dan Cak Imin, masih banyak rakyat yang sulit mendapatkan akses kesehatan maupun pendidikan yang layak dan terjangkau di Indonesia, karna itu, AMIN ingin mewujudkannya. AMIN selalu dihati❤ #AMINIndonesia Nomor One https://t.co/YYN7xU0P2N";0;0;0;0;in;1693779780959879168;1724706317808382083;Endervate;https://twitter.com/Endervate/status/1724706317808382083
Wed Nov 15 08:30:03 +0000 2023;1724706313882747308;"Paslon Anies dan Cak Imin membuka premis visi misinya dengan narasi bahwa Indonesia belum mencapai satu kemakmuran. Lopyu pak❤ #AMINIndonesia Nomor One https://t.co/Xj845NJZ2L";0;0;0;0;in;882190957289947136;1724706313882747308;vairrys;https://twitter.com/vairrys/status/1724706313882747308
Wed Nov 15 08:29:50 +0000 2023;1724706261705642351;"Kemakmuran Bangsa Indonesia menurut Anies dan Cak Imin harus dibarengi dengan pelestarian alam dan lingkungan di Indonesia.tetap jaya pa 🤗🔥🔥 #AMINIndonesia Nomor One";0;0;0;0;in;1686060505792905216;1724706261705642351;sengyoucn;https://twitter.com/sengyoucn/status/1724706261705642351
Wed Nov 15 08:29:28 +0000 2023;1724706166880731218;"Anies dan Cak Imin (AMIN) tidak menampik berbagai capaian yang sudah diraih sejak kepemimpinan Presiden Soekarno sampai Joko Widodo.  #AMINIndonesia Nomor One";0;0;0;0;in;882190957289947136;1724706166880731218;vairrys;https://twitter.com/vairrys/status/1724706166880731218
Wed Nov 15 08:29:11 +0000 2023;1724706095107817819;"Bagi Anies dan Cak Imin, masih banyak rakyat yang sulit mendapatkan akses kesehatan maupun pendidikan yang layak dan terjangkau di Indonesia. #AMINIndonesia Nomor One https://t.co/nMZCdTOhQn";0;0;0;0;in;882190957289947136;1724706095107817819;vairrys;https://twitter.com/vairrys/status/1724706095107817819
Wed Nov 15 08:28:56 +0000 2023;1724706034655322320;"Menurut Anies dan Cak Imin, kemiskinan di Indonesia masih sangat kasat mata, sementara pengangguran ada di mana-mana. Semoga pas bapak jadi presiden semuanya terselamatkan Amin❤ #AMINIndonesia Nomor One";0;0;0;0;in;882190957289947136;1724706034655322320;vairrys;https://twitter.com/vairrys/status/1724706034655322320
Wed Nov 15 08:28:22 +0000 2023;1724705890480320957;"Anies Dan Cak Imin, juga selalu menyoroti kekayaan alam Indonesia yang tidak dirasakan oleh rakyatnya secara adil dan merata.  Semangat terus pak untuk negara dan rakyatmu❤😆 #AMINIndonesia Nomor One";0;0;0;0;in;882190957289947136;1724705890480320957;vairrys;https://twitter.com/vairrys/status/1724705890480320957
Wed Nov 15 08:27:39 +0000 2023;1724705711874293952;"Anies dan Cak Imin membawa kontribusi yang berharga dalam memajukan Indonesia sebagai negara yang lebih demokratis dan sejahtera. #AMINIndonesia Nomor One https://t.co/otxYIPZ2XG";0;0;0;0;in;882190957289947136;1724705711874293952;vairrys;https://twitter.com/vairrys/status/1724705711874293952
Wed Nov 15 08:27:17 +0000 2023;1724705619041804303;"Anies Baswedan dan Cak Imin memang seorang pemimpin yang sangat mengutamakan kesejahteraan bagi semua rakyat indonesia. Uhhh idaman banget nih😍 #AMINIndonesia Nomor One";0;0;0;0;in;882190957289947136;1724705619041804303;vairrys;https://twitter.com/vairrys/status/1724705619041804303
Wed Nov 15 08:27:00 +0000 2023;1724705547847602215;"@Mayapada0812 Sambutan Capres-cawapres,  Cak Imin : Ke Mamuju jangan lupa pakai sepatu, kalau ingin maju pilihlah nomor SATU! Pak Prabowo : Siapapun pemenangnya, kita harus ber-SATU! Pak Ganjar : Kita SATU-kan semuanya dalam proses politik yang menggembirakan..";0;0;0;0;in;82501579;1724457567395693000;jumadisubur;https://twitter.com/jumadisubur/status/1724705547847602215
Wed Nov 15 08:26:48 +0000 2023;1724705496177971544;"Indonesia sangat membutuhkan sosok pemimpin seperti Pak Anies Baswedan dan Cak Imin, yang selalu berusaha mensejahterakan rakyatnya. Yok dukung mereka di capres 2024❤ #AMINIndonesia Nomor One https://t.co/0IugsJU2gv";0;0;0;0;in;882190957289947136;1724705496177971544;vairrys;https://twitter.com/vairrys/status/1724705496177971544
Wed Nov 15 08:26:37 +0000 2023;1724705449432551438;"Cawapres Anies yakni Cak Imin mengatakan, uji publik Capres-Cawapres AMIN yang diselenggarakan PP Muhammadiyah akan menaikkan level kontestasi Pilpres 2024 untuk Indonesia. Terbaikk pokoknya  #AMINIndonesia Nomor One";0;0;0;0;in;1693779780959879168;1724705449432551438;Endervate;https://twitter.com/Endervate/status/1724705449432551438
Wed Nov 15 08:26:34 +0000 2023;1724705439693394178;"@Hasbil_Lbs Pidatonya cak imin nyambung dg capres/cawapres lain bro, kalau anti mah nilainya lain";0;0;0;0;in;1175060965198417920;1724625950862971203;Yahya79900967;https://twitter.com/Yahya79900967/status/1724705439693394178
Wed Nov 15 08:26:19 +0000 2023;1724705372781609047;"Calon presidenku yg wajah'ya cerah bersinar,jadikan indonesia maju dengan perubahan....siapa lagi klo bukan pak anies/cak imin";0;0;0;0;in;1442130675281252358;1724705372781609047;tin_karya;https://twitter.com/tin_karya/status/1724705372781609047
Wed Nov 15 08:26:16 +0000 2023;1724705361071137127;"Anies Baswedan dan Cak Imin, mereka sosok pemimpin yang luarbiasa untuk Indonesia, Maju terus AMIN. #AMINIndonesia Nomor One";0;0;0;0;in;882190957289947136;1724705361071137127;vairrys;https://twitter.com/vairrys/status/1724705361071137127
Wed Nov 15 08:25:34 +0000 2023;1724705184448975293;"Bangsa Indonesia menurut Anies dan Cak Imin harus dibarengi dengan pelestarian alam dan lingkungan di Indonesia. Bener banget😍 #AMINIndonesia Nomor One";0;0;0;0;in;882190957289947136;1724705184448975293;vairrys;https://twitter.com/vairrys/status/1724705184448975293
Wed Nov 15 08:25:15 +0000 2023;1724705105470230697;"Anies dan Cak Imin membayangkan Indonesia yang makmur, setiap warganya hidup dalam lingkungan yang bersih, dan bebas polusi. Maju terus pak❤ #AMINIndonesia Nomor One";0;0;0;0;in;882190957289947136;1724705105470230697;vairrys;https://twitter.com/vairrys/status/1724705105470230697
Wed Nov 15 08:24:56 +0000 2023;1724705027254845698;"Anies dan Cak Imin menilai makmur itu terkait dengan keadilan, karena Indonesia yang makmur. Loveyou pak😍❤ #AMINIndonesia Nomor Oneb https://t.co/6jP8Xv40qP";0;0;0;0;in;882190957289947136;1724705027254845698;vairrys;https://twitter.com/vairrys/status/1724705027254845698
Wed Nov 15 08:24:32 +0000 2023;1724704926339854391;"aku yakin, pak anies dan cak imin indonesia bisa membawa perubahan dan kemajuan untuk negara ini. kontribusi dan prestasi mereka sudah banyak terlihat #AMINIndonesia";0;0;0;0;in;1630001905492709376;1724704926339854391;wonmoonchae;https://twitter.com/wonmoonchae/status/1724704926339854391
Wed Nov 15 08:24:32 +0000 2023;1724704924825702586;"Anies dan Cak Imin, menginginkan setiap warga Indonesia memiliki akses ke layanan publik tanpa terkecuali. Setuju pak❤ #AMINIndonesia Nomor One";0;0;0;0;in;882190957289947136;1724704924825702586;vairrys;https://twitter.com/vairrys/status/1724704924825702586
Wed Nov 15 08:24:26 +0000 2023;1724704899815129240;"Insyaallah  AMIN  next Presiden amin  Anies dan Cak Imin (AMIN) ingin Mengentaskan Kemiskinan dengan Memperluas Kesempatan Berusaha dan Menciptakan Lapangan Kerja di Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;892068825142874115;1724704899815129240;wimqpy;https://twitter.com/wimqpy/status/1724704899815129240
Wed Nov 15 08:24:25 +0000 2023;1724704894882558220;"https://t.co/U8m3nfpQiI - [FULL] Pidato Cak Imin Usai Dapat Nomor Urut 1 di Pilpres 2024 https://t.co/NZQ2d5HlHC";0;0;0;0;in;1588880463032373248;1724704894882558220;dimas_nasdem;https://twitter.com/dimas_nasdem/status/1724704894882558220
Wed Nov 15 08:24:18 +0000 2023;1724704867263062520;"Rakyat pribumi yang sehat cerdas pasti pilih pak Anies Baswedan 2024 presiden....Anies dan Cak Imin (AMIN) ingin Mengentaskan Kemiskinan dengan Memperluas Kesempatan Berusaha dan Menciptakan Lapangan Kerja di Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;1668503810862649344;1724704867263062520;txtrenz;https://twitter.com/txtrenz/status/1724704867263062520
Wed Nov 15 08:24:13 +0000 2023;1724704844647465436;"Semoga indonesia di tangan bapak Anies dan bapak muhaimin membawa perubahan yang baik untuk seluruh Rakyat Indonesia,, Aamiin yarobbal'alamiin Qobul   Anies dan Cak Imin (AMIN) ingin Mengentaskan Kemiskinan . #AMINIndonesia Nomor One";0;0;0;0;in;892070718766284802;1724704844647465436;savorts;https://twitter.com/savorts/status/1724704844647465436
Wed Nov 15 08:23:59 +0000 2023;1724704786283692504;"di semua mesos,pak anis jauh lebih unggul dari calon yg lainAnies dan Cak Imin (AMIN) ingin Mengentaskan Kemiskinan dengan Memperluas Kesempatan Berusaha dan Menciptakan Lapangan Kerja di Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;1685557767799812097;1724704786283692504;inejxrable;https://twitter.com/inejxrable/status/1724704786283692504
Wed Nov 15 08:23:55 +0000 2023;1724704770773139646;"Barakallah,menuju perubahan Anies dan Cak Imin (AMIN) ingin Mengentaskan Kemiskinan dengan Memperluas Kesempatan Berusaha dan Menciptakan Lapangan Kerja di Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;764154529000611840;1724704770773139646;artifcs;https://twitter.com/artifcs/status/1724704770773139646
Wed Nov 15 08:23:53 +0000 2023;1724704764330655871;"Anies Baswedan menyebut sosok Cak Imin adalah aktivis yang andal. Karier beliau menginspirasi aktivis-aktivis muda di Indonesia. Mantap abis❤😍 #AMINIndonesia Nomor One";0;0;0;0;in;882190957289947136;1724704764330655871;vairrys;https://twitter.com/vairrys/status/1724704764330655871
Wed Nov 15 08:23:44 +0000 2023;1724704723885023453;"Alhamdulillah, berikan dukungan dgn ihklas kepada pemimpin amanah untuk perubahan, .Anies dan Cak Imin (AMIN) ingin Mengentaskan Kemiskinan dengan Memperluas Kesempatan Berusaha dan Menciptakan Lapangan Kerja di Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;2234510821;1724704723885023453;bey_sa7;https://twitter.com/bey_sa7/status/1724704723885023453
Wed Nov 15 08:23:39 +0000 2023;1724704702326345735;"Cak Imin sebagai cawapres dengan kendaraan Koalisi Perubahan Persatuan (KPP) mampu berkolaborasi dengan baik untuk Indonesia. https://t.co/4dJ4NpKLu6";0;0;0;0;in;876652262235422721;1724704702326345735;zakiahmad977;https://twitter.com/zakiahmad977/status/1724704702326345735
Wed Nov 15 08:23:27 +0000 2023;1724704654284702014;"Anies menyebutkan bahwa sosok Cak Imin adalah seorang aktivis tangguh untuk Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;876652262235422721;1724704654284702014;zakiahmad977;https://twitter.com/zakiahmad977/status/1724704654284702014
Wed Nov 15 08:23:23 +0000 2023;1724704638736453889;"Calon Ri 1 yg tampan dn Cerdas Sehat Selalu pk Anies Cawapres Indonesia Cak Imin bilang kalau Pak Anies dikenal dengan cara yang tidak instan.  Iyalah, hasil yang bagus didapat dari cara yang bagus, bukan cara instan. #AMINIndonesia Nomor One https://t.co/9bFNNUlDyQ";0;0;0;1;in;892068825142874115;1724704638736453889;wimqpy;https://twitter.com/wimqpy/status/1724704638736453889
Wed Nov 15 08:23:19 +0000 2023;1724704619920773220;"Gerakan perubahan kian masif di seluruh pelosok negeriRakyat sdh cerdas AMIN pilihan RI 1 2024 Cawapres Indonesia Cak Imin bilang kalau Pak Anies dikenal dengan cara yang tidak instan.  Iyalah, hasil yang bagus didapat dari cara yang bagus, bukan cara instan. #AMINIndonesia NO 1 https://t.co/gIuFgcbOKf";0;0;0;0;in;1668503810862649344;1724704619920773220;txtrenz;https://twitter.com/txtrenz/status/1724704619920773220
Wed Nov 15 08:23:12 +0000 2023;1724704589889626188;"Kerenn!! Dengan beragam pengalaman dan latar belakang, Anies dan Cak Imin membawa kontribusi yang berharga dalam memajukan Indonesia sebagai negara yang lebih demokratis dan sejahtera. #AMINIndonesia Nomor One https://t.co/rgoxqEXj0b";0;0;0;0;in;1693779780959879168;1724704589889626188;Endervate;https://twitter.com/Endervate/status/1724704589889626188
Wed Nov 15 08:22:48 +0000 2023;1724704487951269976;"Anies dan Cak Imin membawa kontribusi yang berharga dalam memajukan Indonesia sebagai negara yang lebih demokratis dan sejahtera. #AMINIndonesia Nomor One https://t.co/g4S3y9Ap2s";0;0;0;0;in;1686060505792905216;1724704487951269976;sengyoucn;https://twitter.com/sengyoucn/status/1724704487951269976
Wed Nov 15 08:22:27 +0000 2023;1724704402710413615;"Anies dan Cak Imin (AMIN) ingin sekali Mewujudkan Manusia Indonesia yang Sehat, Cerdas, Produktif, Berakhlak, serta Berbudaya.  #AMINIndonesia Nomor One";0;0;0;0;in;876652262235422721;1724704402710413615;zakiahmad977;https://twitter.com/zakiahmad977/status/1724704402710413615
Wed Nov 15 08:22:21 +0000 2023;1724704376756088943;"AANIES   +   MUHAIMIN ISK      PALING    SIP   👍👍👍 Cawapres Indonesia Cak Imin bilang kalau Pak Anies dikenal dengan cara yang tidak instan.  Iyalah, hasil yang bagus didapat dari cara yang bagus, bukan cara instan. #AMINIndonesia Nomor One https://t.co/5UgyzCBHhs";0;0;0;0;in;1685557767799812097;1724704376756088943;inejxrable;https://twitter.com/inejxrable/status/1724704376756088943
Wed Nov 15 08:22:18 +0000 2023;1724704363522994210;"Insya Allah pak Anies Baswedan for presiden RI 1 ♥️ salam sipatisan Anies Baswedan 👍💪Cawapres Indonesia Cak Imin bilang kalau Pak Anies dikenal dengan cara yang tidak instan.  Iyalah, hasil yang bagus didapat dari cara yang bagus, bukan cara instan. #AMINIndonesia Nomor One https://t.co/vkJdRnj4aD";0;0;0;0;in;764154529000611840;1724704363522994210;artifcs;https://twitter.com/artifcs/status/1724704363522994210
Wed Nov 15 08:22:14 +0000 2023;1724704349337887104;"Rakyat menanti pak Anies di 2024..Cawapres Indonesia Cak Imin bilang kalau Pak Anies dikenal dengan cara yang tidak instan.  Iyalah, hasil yang bagus didapat dari cara yang bagus, bukan cara instan. #AMINIndonesia Nomor One https://t.co/ugzhfErSiE";0;0;0;0;in;2759009002;1724704349337887104;wirsely;https://twitter.com/wirsely/status/1724704349337887104
Wed Nov 15 08:21:48 +0000 2023;1724704238297923995;"Dalam Kancah Politik Global Anies Baswedan dan Cak Imin (AMIN) ingin Mewujudkan Kepentingan Nasional dan Perdamaian Dunia untuk Indonesia.  Mantap abis pak❤❤ #AMINIndonesia Nomor One https://t.co/0q8GfvtuW1";0;0;0;0;in;876652262235422721;1724704238297923995;zakiahmad977;https://twitter.com/zakiahmad977/status/1724704238297923995
Wed Nov 15 08:21:47 +0000 2023;1724704235303137427;"Jangan kendor ... hrs tegang... semakin mantap ANIS CAK IMIN Ternyata Anies dan Cak Imin dulunya sekampus! Hmmm.. kalau gitu Pasti sejalan deh pemikirannya dalam membangun Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;892068825142874115;1724704235303137427;wimqpy;https://twitter.com/wimqpy/status/1724704235303137427
Wed Nov 15 08:21:44 +0000 2023;1724704222913163313;"We love Anies Baswedan ♥️ ♥️  Ternyata Anies dan Cak Imin dulunya sekampus! Hmmm.. kalau gitu Pasti sejalan deh pemikirannya dalam membangun Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;1668503810862649344;1724704222913163313;txtrenz;https://twitter.com/txtrenz/status/1724704222913163313
Wed Nov 15 08:21:42 +0000 2023;1724704214293848534;"luar biasa mantap gaess Anies dan Cak Imin (AMIN) ingin Mengentaskan Kemiskinan dengan Memperluas Kesempatan Berusaha dan Menciptakan Lapangan Kerja di Indonesia. #AMINIndonesia Nomor One";0;0;0;1;in;736654868467847168;1724704214293848534;xtanduk;https://twitter.com/xtanduk/status/1724704214293848534
Wed Nov 15 08:21:41 +0000 2023;1724704209541775536;"SEMOGA ALLAH SWT MERIDHOI BAPAK ANIES BASWEDAN DAN MUHAIMIN ISKANDAR UNTUK MEMIMPIN NEGARA KESATUAN REPUBLIK INDONESIA  Ternyata Anies dan Cak Imin dulunya sekampus! Hmmm.. kalau gitu Pasti sejalan deh pemikirannya dalam membangun Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;892070718766284802;1724704209541775536;savorts;https://twitter.com/savorts/status/1724704209541775536
Wed Nov 15 08:21:38 +0000 2023;1724704195247550621;"simpatisan anis memang ikhlas mendukungnya,ARB for RI 1  Ternyata Anies dan Cak Imin dulunya sekampus! Hmmm.. kalau gitu Pasti sejalan deh pemikirannya dalam membangun Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;1685557767799812097;1724704195247550621;inejxrable;https://twitter.com/inejxrable/status/1724704195247550621
Wed Nov 15 08:21:36 +0000 2023;1724704188943487233;"Sambutan Capres-cawapres,  Cak Imin :  Ke Mamuju jangan lupa pakai sepatu, kalau ingin maju pilihlah nomor SATU! Pak Prabowo :  Siapapun pemenangnya, kita harus ber-SATU! Pak Ganjar :  Kita SATU-kan semuanya dalam proses politik yang menggembirakan..";0;0;0;0;in;82501579;1724704188943487233;jumadisubur;https://twitter.com/jumadisubur/status/1724704188943487233
Wed Nov 15 08:21:34 +0000 2023;1724704181288837504;"Anis paket kumplit pantas jadi capres  Ternyata Anies dan Cak Imin dulunya sekampus! Hmmm.. kalau gitu Pasti sejalan deh pemikirannya dalam membangun Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;764154529000611840;1724704181288837504;artifcs;https://twitter.com/artifcs/status/1724704181288837504
Wed Nov 15 08:21:31 +0000 2023;1724704165707080177;"Salut SAMA ANIS Baswedan tiap hari terjun ke bawah untuk menyapa masyarakat Ternyata Anies dan Cak Imin dulunya sekampus! Hmmm.. kalau gitu Pasti sejalan deh pemikirannya dalam membangun Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;2759009002;1724704165707080177;wirsely;https://twitter.com/wirsely/status/1724704165707080177
Wed Nov 15 08:21:27 +0000 2023;1724704150540427462;"AMIN Khan INDONESIA Lebih Baik  Ternyata Anies dan Cak Imin dulunya sekampus! Hmmm.. kalau gitu Pasti sejalan deh pemikirannya dalam membangun Indonesia. #AMINIndonesia Nomor One";0;0;0;0;in;2234510821;1724704150540427462;bey_sa7;https://twitter.com/bey_sa7/status/1724704150540427462
Wed Nov 15 08:21:20 +0000 2023;1724704121146810670;"Anies dan Cak Imin (AMIN) ingin Mengentaskan Kemiskinan dengan Memperluas Kesempatan Berusaha dan Menciptakan Lapangan Kerja di Indonesia. Sangat bermanfaat banget deh bagi yang masih pengangguran❤ #AMINIndonesia Nomor One";0;0;0;0;in;876652262235422721;1724704121146810670;zakiahmad977;https://twitter.com/zakiahmad977/status/1724704121146810670
Wed Nov 15 08:21:19 +0000 2023;1724704118453993863;"Sehat terus pak anies , resepnya apa pak anies kok bisa seger terus , kayak gak ada capeknya Kalau Anies Baswedan dan Cak Imin jadi Presiden, kesejahteraan sama perekonomian masyarakat Indonesia jadi meningkat deh. #AMINIndonesia Nomor One https://t.co/99CSWdllig";0;0;0;0;in;892068825142874115;1724704118453993863;wimqpy;https://twitter.com/wimqpy/status/1724704118453993863
Wed Nov 15 08:21:17 +0000 2023;1724704106814783964;"Insya Allah ,,, Bpk Anies BW 2024 Presiden R.I Kalau Anies Baswedan dan Cak Imin jadi Presiden, kesejahteraan sama perekonomian masyarakat Indonesia jadi meningkat deh. #AMINIndonesia Nomor One https://t.co/gQPkHOqw5F";0;0;0;0;in;1668503810862649344;1724704106814783964;txtrenz;https://twitter.com/txtrenz/status/1724704106814783964
Wed Nov 15 08:21:13 +0000 2023;1724704092650684707;"Semoga Allah SWT memberikan kemudahan pada bapak Anies Baswedan dan bapak Muhaimin Iskandar untuk memimpin negara ini Presiden 2024 Kalau Anies Baswedan dan Cak Imin jadi Presiden, kesejahteraan sama perekonomian masyarakat Indonesia jadi meningkat deh. #AMINIndonesia Nomor One https://t.co/3QPMULZp3c";0;0;0;0;in;892070718766284802;1724704092650684707;savorts;https://twitter.com/savorts/status/1724704092650684707
Wed Nov 15 08:21:10 +0000 2023;1724704078675190148;"Alhamdulillah ... Amin .. Semoga bp . Anies baswedan  Cak Imin  Sehat  Sllu ..  Amin ... Kalau Anies Baswedan dan Cak Imin jadi Presiden, kesejahteraan sama perekonomian masyarakat Indonesia jadi meningkat deh. #AMINIndonesia Nomor One https://t.co/2eWObYMjuu";0;0;0;0;in;1685557767799812097;1724704078675190148;inejxrable;https://twitter.com/inejxrable/status/1724704078675190148
Wed Nov 15 08:20:55 +0000 2023;1724704014418473049;"Anies dan Cak Imin (AMIN) Menjamin Kemajuan Ekonomi Berbasis serta Mendukung Korporasi Indonesia Berhasil di Negeri Sendiri dan Bertumbuh di Kancah Globall #AMINIndonesia Nomor One https://t.co/ECsXDufuK0";0;0;0;0;in;876652262235422721;1724704014418473049;zakiahmad977;https://twitter.com/zakiahmad977/status/1724704014418473049
Wed Nov 15 08:20:43 +0000 2023;1724703967597477924;"Emas tetap emas walaupun beliau berada di mana pun 👍👍👍 Kalau Anies Baswedan dan Cak Imin jadi Presiden, kesejahteraan sama perekonomian masyarakat Indonesia jadi meningkat deh. #AMINIndonesia Nomor One https://t.co/bCcBJZsbVp";0;0;0;0;in;2759009002;1724703967597477924;wirsely;https://twitter.com/wirsely/status/1724703967597477924
Wed Nov 15 08:20:32 +0000 2023;1724703920294166970;"Perubahan dan Perbaikan..artinya melanjutkan yang baik dan memperbaiki yang buruk. serta membuat sesuatu yang baru.. Anies dan Cak Imin (AMIN) mengaku senang hati dan siap menghadiri uji publik yang diselenggarakan Pimpinan Pusat Muhammadiyah. #AMINIndonesia Nomor One";0;0;0;0;in;892068825142874115;1724703920294166970;wimqpy;https://twitter.com/wimqpy/status/1724703920294166970
Wed Nov 15 08:20:25 +0000 2023;1724703891428962559;"Wess pokoke Pak Anies + Muhaemin cocok memimpin Negeri yang kita cintai ini, Aamiin. Pasangan capres cawapres Indonesia, Anies dan Cak Imin (AMIN) mengaku senang hati dan siap menghadiri uji publik yang diselenggarakan Pimpinan Pusat Muhammadiyah. #AMINIndonesia Nomor One";0;0;0;0;in;1668503810862649344;1724703891428962559;txtrenz;https://twitter.com/txtrenz/status/1724703891428962559
Wed Nov 15 08:20:23 +0000 2023;1724703881463234697;"Keren banget deh pokoknya kalo pasangan Pak Anies dan Cak Imin jadi presiden, Indonesia pasti akan terus menerus maju💪🤗. #AMINIndonesia Nomor One";0;0;0;0;in;876652262235422721;1724703881463234697;zakiahmad977;https://twitter.com/zakiahmad977/status/1724703881463234697
Wed Nov 15 08:20:21 +0000 2023;1724703873447964864;"Mari Rakyat Indonesia yang ingin perubahan dukung guru kita guru bangsa, Bapak Anies Rasyd Baswedan menjadi Presiden RI 2024-2029. Anies dan Cak Imin mengaku senang hati dan siap menghadiri uji publik yang diselenggarakan Pimpinan Pusat Muhammadiyah. #AMINIndonesia Nomor One";0;0;0;0;in;892070718766284802;1724703873447964864;savorts;https://twitter.com/savorts/status/1724703873447964864
Wed Nov 15 08:20:04 +0000 2023;1724703800286642440;"@ainunnajib @BosPurwa @cakimiNOW Dulu aga ragu dg  cak Imin sekarang baru keliatan kerennya";0;1;1;32;in;1577595626380201984;1724569146854113457;mozzzitamtam;https://twitter.com/mozzzitamtam/status/1724703800286642440
Wed Nov 15 08:20:02 +0000 2023;1724703793244524766;"Alhamdulillah Pak Anies sosok yg santun menghormati seorang yg lebih tua dan senior. InsyaaAllah Presiden 2024. Aamiin.., Anies dan Cak Imin (AMIN) mengaku senang hati dan siap menghadiri uji publik yang diselenggarakan Pimpinan Pusat Muhammadiyah. #AMINIndonesia Nomor One";0;0;0;0;in;1685557767799812097;1724703793244524766;inejxrable;https://twitter.com/inejxrable/status/1724703793244524766
Wed Nov 15 08:20:00 +0000 2023;1724703784163479624;"Indonesia membutuhkannn sosok pemimpin seperti Pak Anies Baswedan dan Cak Imin, yang selalu berusaha mensejahterakan rakyatnya. #AMINIndonesia Nomor One https://t.co/YQ40GMI2Z2";0;0;0;0;in;883524720175398912;1724703784163479624;azrtics;https://twitter.com/azrtics/status/1724703784163479624
Wed Nov 15 08:19:55 +0000 2023;1724703764626702540;"Mau tau usahanya pak Anies dan Cak Imin (AMIN) untuk memajukan Indonesia nanti? Coba Cek disini yuk gengs. https://t.co/xUXI6mnGjD #AMINIndonesia Nomor One";0;0;0;0;in;876652262235422721;1724703764626702540;zakiahmad977;https://twitter.com/zakiahmad977/status/1724703764626702540
Wed Nov 15 08:19:43 +0000 2023;1724703712399237190;"Alhamdulillahsemoga do'a kami rakyat di kabulkan Allah swt untuk pak Anies jadi prasiden indonesia. Anies dan Cak Imin (AMIN) mengaku senang hati dan siap menghadiri uji publik yang diselenggarakan Pimpinan Pusat Muhammadiyah. #AMINIndonesia Nomor One";0;0;0;0;in;764154529000611840;1724703712399237190;artifcs;https://twitter.com/artifcs/status/1724703712399237190
Wed Nov 15 08:19:30 +0000 2023;1724703657613201807;"Cak Imin pernah bilang kalau Pak Anies dikenal dengan cara yang tidak instan.  Iyalah, hasil yang bagus didapat dari cara yang sangat bagus, bukan cara instan. #AMINIndonesia Nomor One https://t.co/3r1jqJfDgx";0;0;0;0;in;876652262235422721;1724703657613201807;zakiahmad977;https://twitter.com/zakiahmad977/status/1724703657613201807
Wed Nov 15 08:19:15 +0000 2023;1724703598372929573;"Ternyata Anies dan Cak Imin dulunya sekampus! Hmmm.. kalau gitu Pasti sejalan deh pemikirannya dalam membangun Indonesia. Gokill itu #AMINIndonesia Nomor One";0;0;0;0;in;1693779780959879168;1724703598372929573;Endervate;https://twitter.com/Endervate/status/1724703598372929573
